
   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server
  2026-04-02 19:27:34 /images/logo-sidebar.png ............................................................. ~ 0.32ms
  2026-04-02 19:27:34 /js/pwa.js .......................................................................... ~ 23.96ms
  2026-04-02 19:27:34 /manifest.json ...................................................................... ~ 57.31ms
  2026-04-02 19:27:35 /admin/roles ....................................................................... ~ 518.02ms
  2026-04-02 19:27:35 /admin/tenant-context .............................................................. ~ 554.89ms
  2026-04-02 19:27:36 /css/app.css ......................................................................... ~ 0.75ms
  2026-04-02 19:27:36 /images/logo-sidebar.png ............................................................ ~ 40.71ms
  2026-04-02 19:27:36 /js/pwa.js .......................................................................... ~ 70.10ms
  2026-04-02 19:27:36 /manifest.json ..................................................................... ~ 107.85ms
  2026-04-02 19:27:36 /admin/reports ..................................................................... ~ 500.80ms
  2026-04-02 19:27:36 /admin/tenant-context .................................................................... ~ 1s
  2026-04-02 19:27:37 /css/app.css ......................................................................... ~ 0.26ms
  2026-04-02 19:27:37 /images/logo-sidebar.png ............................................................. ~ 0.24ms
  2026-04-02 19:27:37 /js/pwa.js .......................................................................... ~ 22.27ms
  2026-04-02 19:27:37 /manifest.json ...................................................................... ~ 55.15ms
  2026-04-02 19:27:44 /admin/tenant-context .............................................................. ~ 501.74ms
  2026-04-02 19:27:44 /admin/reports ........................................................................... ~ 1s
  2026-04-02 19:27:45 /css/app.css ......................................................................... ~ 0.32ms
  2026-04-02 19:27:45 /images/logo-sidebar.png ............................................................ ~ 31.07ms
  2026-04-02 19:27:45 /js/pwa.js .......................................................................... ~ 54.22ms
  2026-04-02 19:27:45 /manifest.json ...................................................................... ~ 87.54ms
  2026-04-02 19:27:51 /admin/roles ....................................................................... ~ 506.60ms
  2026-04-02 19:27:52 /css/app.css ....................................................................... ~ 516.01ms
  2026-04-02 19:27:52 /images/logo-sidebar.png ............................................................. ~ 0.40ms
  2026-04-02 19:27:52 /js/pwa.js .......................................................................... ~ 22.06ms
  2026-04-02 19:27:52 /manifest.json ...................................................................... ~ 55.34ms
  2026-04-02 19:27:54 /admin/users ............................................................................. ~ 1s
  2026-04-02 19:27:55 /css/app.css ......................................................................... ~ 0.92ms
  2026-04-02 19:27:55 /images/logo-sidebar.png ............................................................. ~ 1.63ms
  2026-04-02 19:27:55 /js/pwa.js ......................................................................... ~ 112.16ms
  2026-04-02 19:27:55 /manifest.json ..................................................................... ~ 286.56ms
  2026-04-02 19:28:29 /admin/tenant-context .................................................................... ~ 1s
  2026-04-02 19:28:29 /css/app.css ......................................................................... ~ 0.21ms
  2026-04-02 19:28:29 /images/logo-sidebar.png ............................................................. ~ 0.42ms
  2026-04-02 19:28:29 /js/pwa.js .......................................................................... ~ 24.08ms
  2026-04-02 19:28:29 /manifest.json ...................................................................... ~ 61.20ms
  2026-04-02 19:28:32 /admin ............................................................................. ~ 502.59ms
  2026-04-02 19:28:32 /css/app.css ......................................................................... ~ 0.25ms
  2026-04-02 19:28:32 /images/logo-sidebar.png ............................................................. ~ 0.22ms
  2026-04-02 19:28:32 /js/pwa.js .......................................................................... ~ 23.80ms
  2026-04-02 19:29:11 /admin/reports ..................................................................... ~ 503.08ms
  2026-04-02 19:29:11 /css/app.css ....................................................................... ~ 531.98ms
  2026-04-02 19:29:12 /images/logo-sidebar.png ............................................................. ~ 0.38ms
  2026-04-02 19:29:12 /js/pwa.js .......................................................................... ~ 21.55ms
  2026-04-02 19:29:12 /manifest.json ...................................................................... ~ 56.62ms
  2026-04-02 19:29:24 /admin/tenant-context .................................................................... ~ 1s
  2026-04-02 19:29:25 /css/app.css ......................................................................... ~ 1.10ms
  2026-04-02 19:29:25 /images/logo-sidebar.png ............................................................. ~ 0.99ms
  2026-04-02 19:29:25 /js/pwa.js ......................................................................... ~ 108.01ms
  2026-04-02 19:29:25 /manifest.json ..................................................................... ~ 258.57ms
  2026-04-02 19:29:32 /admin ................................................................................... ~ 2s
  2026-04-02 19:29:34 /css/app.css ......................................................................... ~ 0.91ms
  2026-04-02 19:29:34 /images/logo-sidebar.png ............................................................. ~ 1.03ms
  2026-04-02 19:29:34 /js/pwa.js ......................................................................... ~ 108.26ms
  2026-04-02 19:29:36 /admin/tenant-context .................................................................... ~ 1s
  2026-04-02 19:29:37 /css/app.css ............................................................................. ~ 1s
  2026-04-02 19:29:38 /js/pwa.js ........................................................................... ~ 1.30ms
  2026-04-02 19:29:38 /images/logo-sidebar.png ............................................................ ~ 71.37ms
  2026-04-02 19:29:38 /manifest.json ...................................................................... ~ 92.02ms
  2026-04-02 19:29:41 /admin/tenant-context/clear .......................................................... ~ 0.52ms
  2026-04-02 19:29:42 /admin/tenant-context .............................................................. ~ 501.76ms
  2026-04-02 19:29:42 /css/app.css ......................................................................... ~ 0.24ms
  2026-04-02 19:29:42 /images/logo-sidebar.png ............................................................ ~ 31.77ms
  2026-04-02 19:29:42 /js/pwa.js .......................................................................... ~ 51.75ms
  2026-04-02 19:29:42 /manifest.json ...................................................................... ~ 81.94ms
  2026-04-02 19:29:53 /internal/accounts ....................................................................... ~ 1s
  2026-04-02 19:29:53 /css/app.css ....................................................................... ~ 552.83ms
  2026-04-02 19:29:53 /images/logo-sidebar.png ............................................................. ~ 0.40ms
  2026-04-02 19:29:53 /js/pwa.js .......................................................................... ~ 21.53ms
  2026-04-02 19:29:53 /manifest.json ...................................................................... ~ 51.08ms
  2026-04-02 19:30:37 /internal/shipments ................................................................ ~ 511.18ms
  2026-04-02 19:30:37 /css/app.css ......................................................................... ~ 0.46ms
  2026-04-02 19:30:37 /images/logo-sidebar.png ............................................................ ~ 37.01ms
  2026-04-02 19:30:37 /js/pwa.js .......................................................................... ~ 25.06ms
  2026-04-02 19:30:37 /manifest.json ...................................................................... ~ 57.75ms
  2026-04-02 19:30:51 /internal/shipments ................................................................ ~ 515.21ms
  2026-04-02 19:30:51 /css/app.css ......................................................................... ~ 0.28ms
  2026-04-02 19:30:51 /images/logo-sidebar.png ............................................................. ~ 0.35ms
  2026-04-02 19:30:51 /js/pwa.js .......................................................................... ~ 21.86ms
  2026-04-02 19:30:51 /manifest.json ...................................................................... ~ 52.64ms
  2026-04-02 19:30:57 /internal/shipments ................................................................ ~ 511.44ms
  2026-04-02 19:30:58 /css/app.css ......................................................................... ~ 0.39ms
  2026-04-02 19:30:58 /images/logo-sidebar.png ............................................................. ~ 0.31ms
  2026-04-02 19:30:58 /js/pwa.js .......................................................................... ~ 23.29ms
  2026-04-02 19:30:58 /manifest.json ...................................................................... ~ 57.96ms
  2026-04-02 19:31:06 /internal/shipments ................................................................ ~ 517.21ms
  2026-04-02 19:31:06 /css/app.css ......................................................................... ~ 0.44ms
  2026-04-02 19:31:06 /images/logo-sidebar.png ............................................................. ~ 0.24ms
  2026-04-02 19:31:06 /js/pwa.js .......................................................................... ~ 22.33ms
  2026-04-02 19:31:06 /manifest.json ...................................................................... ~ 54.59ms
  2026-04-02 19:33:10 /logout .............................................................................. ~ 8.33ms
  2026-04-02 19:33:10 /admin/login ....................................................................... ~ 554.27ms
  2026-04-02 19:33:10 /css/app.css ......................................................................... ~ 0.31ms
  2026-04-02 19:33:10 /js/pwa.js .......................................................................... ~ 28.73ms
  2026-04-02 19:33:10 /manifest.json ...................................................................... ~ 58.40ms
  2026-04-02 19:33:20 /admin/login ....................................................................... ~ 501.80ms
  2026-04-02 19:33:21 /admin ............................................................................. ~ 503.69ms
  2026-04-02 19:33:21 /css/app.css ......................................................................... ~ 0.31ms
  2026-04-02 19:33:21 /images/logo-sidebar.png ............................................................. ~ 0.32ms
  2026-04-02 19:33:21 /js/pwa.js .......................................................................... ~ 21.41ms
  2026-04-02 19:33:42 / .................................................................................... ~ 8.28ms
  2026-04-02 19:33:43 /login ............................................................................... ~ 1.19ms
  2026-04-02 19:33:43 /css/app.css ......................................................................... ~ 0.42ms
  2026-04-02 19:33:43 /images/logo-auth.png ................................................................ ~ 0.35ms
  2026-04-02 19:33:43 /js/pwa.js ........................................................................... ~ 0.47ms
  2026-04-02 19:33:43 /manifest.json ...................................................................... ~ 28.59ms
  2026-04-02 19:33:44 /favicon.ico ......................................................................... ~ 2.30ms
  2026-04-02 19:33:44 /icons/icon-96x96.png ................................................................ ~ 0.35ms
  2026-04-02 19:33:46 /b2b/login ......................................................................... ~ 514.81ms
  2026-04-02 19:33:47 /css/app.css ......................................................................... ~ 0.36ms
  2026-04-02 19:33:47 /js/pwa.js ........................................................................... ~ 0.34ms
  2026-04-02 19:33:47 /manifest.json ....................................................................... ~ 8.12ms
  2026-04-02 19:33:50 /b2b/login ........................................................................... ~ 0.42ms
  2026-04-02 19:33:51 /b2b/dashboard ..................................................................... ~ 501.98ms
  2026-04-02 19:33:51 /css/app.css ......................................................................... ~ 0.31ms
  2026-04-02 19:33:51 /js/pwa.js ........................................................................... ~ 2.34ms
  2026-04-02 19:33:51 /images/logo-sidebar.png ............................................................ ~ 37.52ms
  2026-04-02 19:33:51 /manifest.json ....................................................................... ~ 0.35ms
  2026-04-02 19:34:00 /b2b/shipments ..................................................................... ~ 515.19ms
  2026-04-02 19:34:01 /css/app.css ......................................................................... ~ 0.30ms
  2026-04-02 19:34:01 /js/pwa.js ........................................................................... ~ 0.31ms
  2026-04-02 19:34:01 /images/logo-sidebar.png ............................................................. ~ 0.31ms
  2026-04-02 19:34:01 /manifest.json ....................................................................... ~ 0.32ms
  2026-04-02 19:34:07 /b2b/shipments/create .................................................................... ~ 1s
  2026-04-02 19:34:08 /css/app.css ....................................................................... ~ 513.58ms
  2026-04-02 19:34:08 /images/logo-sidebar.png ............................................................ ~ 28.32ms
  2026-04-02 19:34:08 /js/pwa.js ........................................................................... ~ 0.35ms
  2026-04-02 19:34:08 /manifest.json ....................................................................... ~ 0.20ms
  2026-04-02 19:34:13 /b2b/addresses ........................................................................... ~ 1s
  2026-04-02 19:34:14 /css/app.css ......................................................................... ~ 0.19ms
  2026-04-02 19:34:14 /images/logo-sidebar.png ............................................................. ~ 0.51ms
  2026-04-02 19:34:14 /manifest.json ....................................................................... ~ 0.44ms
  2026-04-02 19:34:14 /js/pwa.js .......................................................................... ~ 26.42ms
  2026-04-02 19:34:17 /b2b/orders ........................................................................ ~ 522.80ms
  2026-04-02 19:34:17 /css/app.css ......................................................................... ~ 0.33ms
  2026-04-02 19:34:17 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 19:34:17 /manifest.json ....................................................................... ~ 0.35ms
  2026-04-02 19:34:17 /js/pwa.js .......................................................................... ~ 26.88ms
  2026-04-02 19:34:22 /b2b/wallet .............................................................................. ~ 1s
  2026-04-02 19:34:22 /css/app.css ....................................................................... ~ 565.80ms
  2026-04-02 19:34:22 /images/logo-sidebar.png ............................................................. ~ 0.28ms
  2026-04-02 19:34:22 /js/pwa.js ........................................................................... ~ 0.35ms
  2026-04-02 19:34:22 /manifest.json ...................................................................... ~ 28.06ms
  2026-04-02 19:34:25 /b2b/reports ....................................................................... ~ 510.97ms
  2026-04-02 19:34:25 /css/app.css ......................................................................... ~ 0.30ms
  2026-04-02 19:34:25 /images/logo-sidebar.png ............................................................. ~ 0.29ms
  2026-04-02 19:34:25 /js/pwa.js ........................................................................... ~ 0.29ms
  2026-04-02 19:34:25 /manifest.json ...................................................................... ~ 29.85ms
  2026-04-02 19:34:30 /b2b/users ......................................................................... ~ 521.99ms
  2026-04-02 19:34:30 /css/app.css ......................................................................... ~ 0.43ms
  2026-04-02 19:34:30 /images/logo-sidebar.png ............................................................. ~ 1.67ms
  2026-04-02 19:34:30 /manifest.json ...................................................................... ~ 21.85ms
  2026-04-02 19:34:30 /js/pwa.js .......................................................................... ~ 46.53ms
  2026-04-02 19:34:33 /b2b/roles ......................................................................... ~ 504.69ms
  2026-04-02 19:34:34 /css/app.css ....................................................................... ~ 499.80ms
  2026-04-02 19:34:34 /images/logo-sidebar.png ............................................................. ~ 0.35ms
  2026-04-02 19:34:34 /manifest.json ....................................................................... ~ 0.34ms
  2026-04-02 19:34:34 /js/pwa.js ........................................................................... ~ 0.34ms
  2026-04-02 19:34:39 /b2b/developer/integrations ........................................................ ~ 513.14ms
  2026-04-02 19:34:40 /css/app.css ......................................................................... ~ 0.33ms
  2026-04-02 19:34:40 /images/logo-sidebar.png ............................................................. ~ 0.38ms
  2026-04-02 19:34:40 /js/pwa.js .......................................................................... ~ 21.40ms
  2026-04-02 19:34:40 /manifest.json ...................................................................... ~ 49.91ms
  2026-04-02 19:34:42 /b2b/developer/webhooks ............................................................ ~ 514.99ms
  2026-04-02 19:34:43 /css/app.css ......................................................................... ~ 0.35ms
  2026-04-02 19:34:43 /js/pwa.js ........................................................................... ~ 0.21ms
  2026-04-02 19:34:43 /images/logo-sidebar.png ............................................................ ~ 28.28ms
  2026-04-02 19:34:43 /manifest.json ...................................................................... ~ 46.97ms
  2026-04-02 19:36:09 /logout .............................................................................. ~ 8.47ms
  2026-04-02 19:36:09 /b2b/login ......................................................................... ~ 515.41ms
  2026-04-02 19:36:09 /css/app.css ......................................................................... ~ 0.29ms
  2026-04-02 19:36:09 /js/pwa.js .......................................................................... ~ 26.96ms
  2026-04-02 19:36:09 /manifest.json ...................................................................... ~ 27.79ms
  2026-04-02 19:36:15 /login ............................................................................. ~ 505.42ms
  2026-04-02 19:36:15 /css/app.css ......................................................................... ~ 0.29ms
  2026-04-02 19:36:15 /images/logo-auth.png ................................................................ ~ 0.28ms
  2026-04-02 19:36:15 /js/pwa.js ........................................................................... ~ 0.28ms
  2026-04-02 19:36:15 /manifest.json ....................................................................... ~ 0.25ms
  2026-04-02 19:36:16 /admin/login ......................................................................... ~ 8.83ms
  2026-04-02 19:36:17 /css/app.css ....................................................................... ~ 510.08ms
  2026-04-02 19:36:17 /js/pwa.js ........................................................................... ~ 0.37ms
  2026-04-02 19:36:17 /manifest.json ....................................................................... ~ 0.34ms
  2026-04-02 19:37:10 /admin/login ......................................................................... ~ 0.56ms
  2026-04-02 19:37:10 /admin ............................................................................. ~ 530.57ms
  2026-04-02 19:37:11 /css/app.css ......................................................................... ~ 0.40ms
  2026-04-02 19:37:11 /images/logo-sidebar.png ............................................................ ~ 27.20ms
  2026-04-02 19:37:11 /js/pwa.js .......................................................................... ~ 46.93ms
  2026-04-02 19:37:29 /internal/accounts ................................................................. ~ 504.62ms
  2026-04-02 19:37:30 /css/app.css ......................................................................... ~ 0.47ms
  2026-04-02 19:37:30 /js/pwa.js ........................................................................... ~ 0.36ms
  2026-04-02 19:37:30 /images/logo-sidebar.png ............................................................ ~ 29.28ms
  2026-04-02 19:37:30 /manifest.json ...................................................................... ~ 48.43ms
  2026-04-02 19:37:50 /internal/shipments ................................................................ ~ 510.06ms
  2026-04-02 19:37:51 /css/app.css ......................................................................... ~ 0.26ms
  2026-04-02 19:37:51 /images/logo-sidebar.png ............................................................. ~ 0.35ms
  2026-04-02 19:37:51 /js/pwa.js .......................................................................... ~ 19.48ms
  2026-04-02 19:37:51 /manifest.json ....................................................................... ~ 0.19ms
  2026-04-02 19:38:02 /internal/staff ......................................................................... ~ 12s
  2026-04-02 19:38:14 /css/app.css ......................................................................... ~ 0.31ms
  2026-04-02 19:38:14 /images/logo-sidebar.png ............................................................ ~ 28.87ms
  2026-04-02 19:38:14 /manifest.json ....................................................................... ~ 0.31ms
  2026-04-02 19:38:14 /js/pwa.js .......................................................................... ~ 27.86ms
  2026-04-02 19:39:10 /admin/tenant-context .............................................................. ~ 502.80ms
  2026-04-02 19:39:11 /css/app.css ....................................................................... ~ 516.13ms
  2026-04-02 19:39:11 /js/pwa.js ........................................................................... ~ 0.35ms
  2026-04-02 19:39:11 /images/logo-sidebar.png ............................................................. ~ 0.30ms
  2026-04-02 19:39:11 /manifest.json ....................................................................... ~ 0.30ms
  2026-04-02 19:39:33 /admin/tenant-context .............................................................. ~ 502.76ms
  2026-04-02 19:39:34 /admin ................................................................................... ~ 1s
  2026-04-02 19:39:35 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 19:39:35 /images/logo-sidebar.png ............................................................ ~ 27.43ms
  2026-04-02 19:39:35 /js/pwa.js ........................................................................... ~ 0.27ms
  2026-04-02 19:39:41 /admin/roles ....................................................................... ~ 511.55ms
  2026-04-02 19:39:42 /css/app.css ......................................................................... ~ 0.31ms
  2026-04-02 19:39:42 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 19:39:42 /js/pwa.js ........................................................................... ~ 0.28ms
  2026-04-02 19:39:42 /manifest.json ...................................................................... ~ 28.06ms
  2026-04-02 19:39:47 /admin/reports ..................................................................... ~ 505.65ms
  2026-04-02 19:39:47 /css/app.css ....................................................................... ~ 504.71ms
  2026-04-02 19:39:47 /images/logo-sidebar.png ............................................................. ~ 0.36ms
  2026-04-02 19:39:47 /js/pwa.js .......................................................................... ~ 20.43ms
  2026-04-02 19:39:47 /manifest.json ....................................................................... ~ 0.35ms
  2026-04-02 19:40:04 /internal/shipments ...................................................................... ~ 1s
  2026-04-02 19:40:06 /css/app.css ....................................................................... ~ 515.34ms
  2026-04-02 19:40:06 /images/logo-sidebar.png ............................................................. ~ 0.35ms
  2026-04-02 19:40:06 /js/pwa.js .......................................................................... ~ 19.65ms
  2026-04-02 19:40:06 /manifest.json ....................................................................... ~ 0.20ms
  2026-04-02 19:40:31 /admin/tenant-context .............................................................. ~ 519.24ms
  2026-04-02 19:40:32 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 19:40:32 /images/logo-sidebar.png ............................................................ ~ 27.05ms
  2026-04-02 19:40:32 /js/pwa.js .......................................................................... ~ 19.16ms
  2026-04-02 19:40:32 /manifest.json ...................................................................... ~ 46.81ms
  2026-04-02 19:40:36 /admin/tenant-context ................................................................ ~ 0.59ms
  2026-04-02 19:40:36 /admin ............................................................................. ~ 524.27ms
  2026-04-02 19:40:36 /css/app.css ......................................................................... ~ 0.36ms
  2026-04-02 19:40:36 /images/logo-sidebar.png ............................................................ ~ 26.96ms
  2026-04-02 19:40:36 /js/pwa.js .......................................................................... ~ 45.71ms
  2026-04-02 19:40:40 /admin/reports ..................................................................... ~ 515.43ms
  2026-04-02 19:40:40 /css/app.css ......................................................................... ~ 0.32ms
  2026-04-02 19:40:40 /images/logo-sidebar.png ............................................................ ~ 27.06ms
  2026-04-02 19:40:40 /js/pwa.js ........................................................................... ~ 0.35ms
  2026-04-02 19:40:40 /manifest.json ...................................................................... ~ 30.14ms
  2026-04-02 19:40:44 /internal/shipments ................................................................ ~ 507.62ms
  2026-04-02 19:40:45 /css/app.css ......................................................................... ~ 0.33ms
  2026-04-02 19:40:45 /images/logo-sidebar.png ............................................................. ~ 0.36ms
  2026-04-02 19:40:45 /js/pwa.js .......................................................................... ~ 19.76ms
  2026-04-02 19:40:45 /manifest.json ...................................................................... ~ 47.40ms
  2026-04-02 19:49:48 /internal/kyc ............................................................................ ~ 1s
  2026-04-02 19:49:49 /css/app.css ......................................................................... ~ 0.26ms
  2026-04-02 19:49:49 /images/logo-sidebar.png ............................................................. ~ 0.27ms
  2026-04-02 19:49:49 /manifest.json ....................................................................... ~ 0.28ms
  2026-04-02 19:49:49 /js/pwa.js .......................................................................... ~ 30.61ms
  2026-04-02 19:52:15 /internal .......................................................................... ~ 509.37ms
  2026-04-02 19:52:16 /css/app.css ....................................................................... ~ 528.02ms
  2026-04-02 19:52:16 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 19:52:16 /manifest.json ....................................................................... ~ 0.20ms
  2026-04-02 19:52:16 /js/pwa.js .......................................................................... ~ 26.20ms
  2026-04-02 19:52:31 /internal/smtp-settings ............................................................ ~ 509.97ms
  2026-04-02 19:52:31 /css/app.css ......................................................................... ~ 0.30ms
  2026-04-02 19:52:31 /images/logo-sidebar.png ............................................................. ~ 0.37ms
  2026-04-02 19:52:32 /js/pwa.js ......................................................................... ~ 515.33ms
  2026-04-02 19:52:32 /manifest.json ..................................................................... ~ 554.51ms
  2026-04-02 19:52:39 /admin ............................................................................. ~ 512.03ms
  2026-04-02 19:52:39 /css/app.css ......................................................................... ~ 0.26ms
  2026-04-02 19:52:39 /images/logo-sidebar.png ............................................................. ~ 0.21ms
  2026-04-02 19:52:39 /js/pwa.js .......................................................................... ~ 19.38ms
  2026-04-02 19:52:54 /admin/tenant-context .............................................................. ~ 515.14ms
  2026-04-02 19:52:55 /css/app.css ......................................................................... ~ 0.33ms
  2026-04-02 19:52:55 /images/logo-sidebar.png ............................................................. ~ 0.38ms
  2026-04-02 19:52:55 /js/pwa.js .......................................................................... ~ 19.88ms
  2026-04-02 19:52:55 /manifest.json ...................................................................... ~ 46.80ms
  2026-04-02 19:53:18 /admin/reports ..................................................................... ~ 506.84ms
  2026-04-02 19:53:19 /css/app.css ......................................................................... ~ 0.41ms
  2026-04-02 19:53:19 /images/logo-sidebar.png ............................................................. ~ 0.35ms
  2026-04-02 19:53:19 /js/pwa.js .......................................................................... ~ 20.10ms
  2026-04-02 19:53:19 /manifest.json ...................................................................... ~ 48.78ms
  2026-04-02 19:53:23 /internal/accounts ....................................................................... ~ 1s
  2026-04-02 19:53:24 /css/app.css ......................................................................... ~ 0.35ms
  2026-04-02 19:53:24 /js/pwa.js .......................................................................... ~ 27.86ms
  2026-04-02 19:53:24 /manifest.json ...................................................................... ~ 28.30ms
  2026-04-02 19:53:24 /images/logo-sidebar.png ............................................................ ~ 53.18ms
  2026-04-02 19:54:16 /admin ............................................................................. ~ 510.44ms
  2026-04-02 19:54:16 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 19:54:16 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 19:54:16 /js/pwa.js ........................................................................... ~ 0.19ms
  2026-04-02 19:59:57 /admin/tenant-context .................................................................... ~ 1s
  2026-04-02 19:59:58 /css/app.css ....................................................................... ~ 509.03ms
  2026-04-02 19:59:58 /js/pwa.js ........................................................................... ~ 0.29ms
  2026-04-02 19:59:58 /manifest.json ....................................................................... ~ 0.35ms
  2026-04-02 19:59:58 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 20:00:25 /admin/tenant-context .............................................................. ~ 508.83ms
  2026-04-02 20:00:25 /css/app.css ....................................................................... ~ 530.96ms
  2026-04-02 20:00:26 /images/logo-sidebar.png ............................................................. ~ 0.33ms
  2026-04-02 20:00:26 /js/pwa.js .......................................................................... ~ 19.58ms
  2026-04-02 20:00:26 /manifest.json ....................................................................... ~ 0.33ms
  2026-04-02 20:00:48 /internal/accounts ................................................................. ~ 510.12ms
  2026-04-02 20:00:49 /css/app.css ......................................................................... ~ 0.35ms
  2026-04-02 20:00:49 /images/logo-sidebar.png ............................................................. ~ 0.38ms
  2026-04-02 20:00:49 /manifest.json ....................................................................... ~ 0.34ms
  2026-04-02 20:00:49 /js/pwa.js .......................................................................... ~ 25.69ms
  2026-04-02 20:01:20 /internal/accounts/create ................................................................ ~ 1s
  2026-04-02 20:01:21 /css/app.css ......................................................................... ~ 0.28ms
  2026-04-02 20:01:21 /images/logo-sidebar.png ............................................................. ~ 0.34ms
  2026-04-02 20:01:21 /js/pwa.js ........................................................................... ~ 0.21ms
  2026-04-02 20:01:21 /manifest.json ....................................................................... ~ 0.35ms
  2026-04-02 20:02:18 /internal/accounts ................................................................. ~ 508.82ms
  2026-04-02 20:02:18 /css/app.css ....................................................................... ~ 530.48ms
  2026-04-02 20:02:18 /js/pwa.js ........................................................................... ~ 0.30ms
  2026-04-02 20:02:18 /images/logo-sidebar.png ............................................................ ~ 29.55ms
  2026-04-02 20:02:18 /manifest.json ....................................................................... ~ 0.35ms
  2026-04-02 20:03:06 /internal/accounts/a172dd34-0eba-49ea-8250-cbd1d1832640 .................................. ~ 2s
  2026-04-02 20:03:08 /css/app.css ......................................................................... ~ 0.36ms
  2026-04-02 20:03:08 /js/pwa.js ........................................................................... ~ 0.36ms
  2026-04-02 20:03:08 /images/logo-sidebar.png ............................................................ ~ 29.32ms
  2026-04-02 20:03:08 /manifest.json ...................................................................... ~ 48.35ms
  2026-04-02 20:04:11 /internal/accounts/a172dd34-0eba-49ea-8250-cbd1d1832640/edit ............................. ~ 1s
  2026-04-02 20:04:12 /css/app.css ......................................................................... ~ 0.44ms
  2026-04-02 20:04:12 /js/pwa.js ........................................................................... ~ 0.22ms
  2026-04-02 20:04:12 /manifest.json ....................................................................... ~ 0.35ms
  2026-04-02 20:04:12 /images/logo-sidebar.png ............................................................ ~ 26.61ms
  2026-04-02 20:04:27 /internal/accounts/a172dd34-0eba-49ea-8250-cbd1d1832640 ............................ ~ 510.62ms
  2026-04-02 20:04:27 /css/app.css ....................................................................... ~ 520.08ms
  2026-04-02 20:04:28 /images/logo-sidebar.png ............................................................. ~ 0.31ms
  2026-04-02 20:04:28 /js/pwa.js .......................................................................... ~ 21.03ms
  2026-04-02 20:04:28 /manifest.json ....................................................................... ~ 0.33ms
  2026-04-02 20:04:53 /internal/kyc/a172dd34-0eba-49ea-8250-cbd1d1832640 ....................................... ~ 1s
  2026-04-02 20:04:54 /css/app.css ....................................................................... ~ 512.03ms
  2026-04-02 20:04:54 /js/pwa.js ........................................................................... ~ 0.33ms
  2026-04-02 20:04:54 /images/logo-sidebar.png ............................................................ ~ 29.43ms
  2026-04-02 20:04:54 /manifest.json ...................................................................... ~ 48.28ms
  2026-04-02 20:05:39 /internal/shipments ................................................................ ~ 510.90ms
  2026-04-02 20:05:39 /css/app.css ......................................................................... ~ 0.42ms
  2026-04-02 20:05:39 /images/logo-sidebar.png ............................................................ ~ 30.82ms
  2026-04-02 20:05:39 /js/pwa.js ........................................................................... ~ 0.41ms
  2026-04-02 20:05:39 /manifest.json ...................................................................... ~ 35.65ms
  2026-04-02 20:06:38 /internal/shipments/a172dd3e-5057-43a0-9ac6-6d56ebf14626 ................................. ~ 1s
  2026-04-02 20:06:39 /css/app.css ......................................................................... ~ 0.34ms
  2026-04-02 20:06:40 /js/pwa.js ........................................................................... ~ 0.21ms
  2026-04-02 20:06:40 /images/logo-sidebar.png ............................................................ ~ 27.93ms
  2026-04-02 20:06:40 /manifest.json ...................................................................... ~ 47.33ms
  2026-04-02 20:07:04 /internal/kyc ........................................................................ ~ 0.28ms
  2026-04-02 20:07:04 /login ............................................................................. ~ 537.30ms
  2026-04-02 20:07:05 /css/app.css ......................................................................... ~ 0.30ms
  2026-04-02 20:07:05 /images/logo-auth.png ................................................................ ~ 0.31ms
  2026-04-02 20:07:05 /manifest.json ....................................................................... ~ 0.41ms
  2026-04-02 20:07:05 /js/pwa.js .......................................................................... ~ 31.74ms
  2026-04-02 20:07:25 /admin/login ....................................................................... ~ 500.69ms
  2026-04-02 20:07:26 /css/app.css ......................................................................... ~ 0.43ms
  2026-04-02 20:07:26 /js/pwa.js ........................................................................... ~ 0.36ms
  2026-04-02 20:07:26 /manifest.json ....................................................................... ~ 0.30ms
  2026-04-02 20:09:35 /admin/login ............................................................................. ~ 1s
  2026-04-02 20:09:36 /admin/login ......................................................................... ~ 0.27ms
  2026-04-02 20:09:36 /css/app.css ......................................................................... ~ 2.14ms
  2026-04-02 20:09:36 /js/pwa.js ........................................................................... ~ 0.35ms
  2026-04-02 20:09:36 /manifest.json ...................................................................... ~ 28.99ms
  2026-04-02 20:10:29 /admin/login ....................................................................... ~ 500.84ms
  2026-04-02 20:10:30 /admin/login ....................................................................... ~ 507.93ms
  2026-04-02 20:10:30 /css/app.css ......................................................................... ~ 1.11ms
  2026-04-02 20:10:30 /manifest.json ....................................................................... ~ 0.24ms
  2026-04-02 20:10:30 /js/pwa.js ........................................................................... ~ 1.43ms
  2026-04-02 20:10:49 /admin/login ....................................................................... ~ 500.67ms
  2026-04-02 20:10:49 /admin ................................................................................... ~ 2s
  2026-04-02 20:10:51 /css/app.css ......................................................................... ~ 0.31ms
